protein,DDA_APT_D5_1,DDA_APT_D5_2,DDA_APT_D5_3,DDA_APT_D6_1,DDA_APT_D6_2,DDA_APT_D6_3,DDA_APT_F7_1,DDA_APT_F7_2,DDA_APT_F7_3,DDA_APT_M8_1,DDA_APT_M8_2,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D5_2,DDA_FDU_D5_3,DDA_FDU_D6_1,DDA_FDU_D6_2,DDA_FDU_D6_3,DDA_FDU_F7_1,DDA_FDU_F7_2,DDA_FDU_F7_3,DDA_FDU_M8_1,DDA_FDU_M8_2,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D5_2,DDA_NVG_D5_3,DDA_NVG_D6_1,DDA_NVG_D6_2,DDA_NVG_D6_3,DDA_NVG_F7_1,DDA_NVG_F7_2,DDA_NVG_F7_3,DDA_NVG_M8_1,DDA_NVG_M8_2,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D5_2,DIA_APT_D5_3,DIA_APT_D6_1,DIA_APT_D6_2,DIA_APT_D6_3,DIA_APT_F7_1,DIA_APT_F7_2,DIA_APT_F7_3,DIA_APT_M8_1,DIA_APT_M8_2,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D5_2,DIA_BGI_D5_3,DIA_BGI_D6_1,DIA_BGI_D6_2,DIA_BGI_D6_3,DIA_BGI_F7_1,DIA_BGI_F7_2,DIA_BGI_F7_3,DIA_BGI_M8_1,DIA_BGI_M8_2,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D5_2,DIA_FDU_D5_3,DIA_FDU_D6_1,DIA_FDU_D6_2,DIA_FDU_D6_3,DIA_FDU_F7_1,DIA_FDU_F7_2,DIA_FDU_F7_3,DIA_FDU_M8_1,DIA_FDU_M8_2,DIA_FDU_M8_3
Insulin-like growth factor 2 mRNA-binding protein 3,6.86379909571081,6.65717573365582,5.91112115702921,7.55466940468396,6.88339396015515,6.60222785665869,7.24196098762537,6.49194282370347,6.54769473471447,7.1197489564926,6.77911111500614,6.66646139622604,6.76554920084073,6.13973100906144,6.49159006431252,7.69399719739523,7.11168567973836,7.37088644143297,7.23555273560091,7.45331737606872,6.93457085934621,7.02637796414004,6.98806788058759,6.71124155295045,6.30563702390456,6.51778980227211,6.29126836994211,6.96143150905533,6.88685775444586,6.83102293793402,6.79780875350346,6.91237224484611,6.94730035624693,6.84386701445216,6.71412300658072,6.58214689274111,7.16882385182736,6.97617025956466,7.06499670132748,7.70388107803756,7.72820489332842,8.03204534210457,7.57496795163294,7.89093146885596,7.79546811353128,7.41704145021753,7.62970166368815,7.82639203776862,6.06303863335502,6.1014647402649,6.5185994871125,6.53403777851154,6.66172200283442,6.85490441560289,6.38174910779157,7.15369612870672,7.0563973870182,6.54633978988348,6.75601631031188,6.85859700709414,6.70528765286698,6.76369074306642,6.81216878952295,7.30526919698917,7.15494343004451,7.35644815872404,7.12959567744234,7.33971338454552,7.40362155144296,7.05828053842355,7.21943723163352,7.25185119762299
Intercellular adhesion molecule 3,6.93368378178814,6.73027316822323,5.98886846093992,7.62138751967816,6.95322680771434,6.67276949928086,7.31248651696731,6.56233848619604,6.62504338157997,7.18649631349085,6.85151656231631,6.73816611265038,6.84171722125328,6.21611442585338,6.56277040582147,7.76379850242319,7.18550555773135,7.4485005656521,7.30862370396401,7.52701175536533,7.01160699202116,7.09919171827218,7.06550615190206,6.79358140830094,6.36784479883521,6.57946684503149,6.35618409380418,7.02128807714791,6.94664657819155,6.88787724963687,6.85801375693462,6.97140186114865,7.00539406256281,6.90213200772336,6.77241241769308,6.64329195828379,7.23497788877787,7.04470298822293,7.13311142555341,7.76919977111795,7.79410451743741,8.09830685496662,7.64064091650222,7.95490235186901,7.85990307240768,7.48177778854956,7.69404930612408,7.89117365644453,6.15069882176212,6.18400368141332,6.59706520973775,6.61463407115433,6.74008277294513,6.93258645965741,6.46119327810725,7.23077914092036,7.13076585342927,6.62730831941665,6.83648447782701,6.93922572621862,6.78459289903589,6.84159595529562,6.8880209467173,7.382784348631,7.23181184186236,7.43108747416153,7.20459836415349,7.41367356111504,7.47652172015908,7.13428107160359,7.29642380811568,7.32784183397424
Interferon regulatory factor 4,7.12347511790591,6.92131369949532,6.18797702125426,7.80456276750706,7.14447286729842,6.86702324744643,7.49706908278825,6.75780836698567,6.81327383544972,7.37631183893169,7.04232626750064,6.9299086443745,7.02844242864773,6.40626049818887,6.75892673242498,7.9423356507583,7.37151461065093,7.62501899115593,7.4908556679244,7.70535749781891,7.19818144913964,7.28667440094026,7.24982753268854,6.97641228270012,6.57316228704694,6.78163421627342,6.55994562389699,7.21524032294034,7.14147321801519,7.08484686860083,7.0546227538868,7.16559501634165,7.19830550008911,7.09920119267746,6.97156842594211,6.84212024727463,7.4187133723201,7.22819376821045,7.3135368504337,7.94199924343464,7.96545694343187,8.26392152368068,7.81431024823466,8.12213135256945,8.03015355138259,7.66184500484498,7.86967038260635,8.06067739787881,6.33141562887705,6.36403535340327,6.77511781083459,6.79264802267027,6.91891093081336,7.10753245109263,6.64120098459038,7.39884514039955,7.30504515934619,6.80556215024278,7.01251534977332,7.11364786796892,6.96145296202697,7.02061581067617,7.0682428752268,7.5566594730168,7.40960275601345,7.60501308056817,7.38337296856837,7.58913497901277,7.64983839276902,7.31457028815555,7.4736618819491,7.50366887184315
Interferon regulatory factor 5,6.84448078911476,6.63971421798635,5.90010726895716,7.53415858829373,6.86566693303251,6.58600502018128,7.22473953697018,6.47659871409229,6.53857842510759,7.09964604457608,6.7626637452788,6.64795700757058,6.7467160977253,6.12926964939617,6.47642214050233,7.66921049087333,7.09382866159469,7.35455564795923,7.21690021602877,7.43243070429173,6.92407792887945,7.00935440811899,6.97439676841333,6.70584693880097,6.27511830888572,6.48533646158817,6.25650124970823,6.92687549108442,6.8518147964525,6.78804428969151,6.76665907314161,6.87465203454639,6.90763950054182,6.80675346680306,6.67566036239295,6.5428888484996,7.14980378859258,6.95235252168099,7.04003322784927,7.67628902530952,7.69790778011565,8.00012226602328,7.54704157196811,7.85992626832486,7.76540475438832,7.39405397136012,7.60168570440603,7.79762146788713,6.0510741245414,6.08539391740836,6.49866804522422,6.51978294143862,6.64824363062205,6.83674391123744,6.36889186113612,7.12802283282516,7.03858710575103,6.53092602544659,6.74089543093758,6.84026866200007,6.68079161535064,6.74181642945939,6.78805743345844,7.28308777580399,7.13092710304713,7.32931792374814,7.10665154268072,7.31287295386101,7.37625536949919,7.03598397528779,7.19605402061373,7.22641869539872
Interferon-induced GTP-binding protein Mx2,6.72454174906701,6.52046050069845,5.77209733632758,7.41337724084546,6.74560031369092,6.46808767870381,7.09989283153944,6.35638981230522,6.4123028857827,6.97841921848322,6.6432763991779,6.53151713083534,6.63055232394644,5.99891213138959,6.35437870486304,7.55665295676181,6.97522454686473,7.23736851483122,7.09395618543648,7.31608456230681,6.80444555131485,6.89027103416751,6.85765221099368,6.58057482635661,6.18001964320564,6.39122412616927,6.16568339712533,6.82832820744681,6.75403973875469,6.69803823739941,6.66590947448159,6.77846507034436,6.81214668516915,6.71194281033597,6.58438447422523,6.45502987204461,7.02201287957636,6.83279645333854,6.91869778473891,7.55479743050954,7.57649003384671,7.88398046951777,7.42309896188353,7.735832824973,7.64061346718925,7.27056152501411,7.48159194839597,7.67876692195969,5.92212222161764,5.95668737204586,6.37814200532466,6.39495644204312,6.52459388748392,6.71615052955019,6.24034543558542,7.00818172317095,6.9162298756805,6.40806596230987,6.62038838508388,6.72202105773657,6.55742019464071,6.61941798616724,6.66932205344672,7.16338998708243,7.01422467159132,7.21373119383051,6.98816703859166,7.19664582790688,7.26113467134968,6.91850833068188,7.07985892959365,7.11188233489258
Interferon-induced helicase C domain-containing protein 1,6.59297130002343,6.39750770002342,5.67782200002343,7.25671000002343,6.60781000002342,6.33565100002343,6.95738000002343,6.22889380002343,6.29474640002343,6.83609100002342,6.51314970002343,6.40516950002342,6.50800130002343,5.90308200002342,6.23825000002343,7.40293200002343,6.83878330002343,7.09423540002343,6.95688800002342,7.17097330002342,6.67004160002343,6.75804500002343,6.72861530002343,6.46393970002342,6.02637200002342,6.23244860002343,6.01315300002343,6.66313930002343,6.59021700002343,6.53229570002343,6.50358800002343,6.61259840002343,6.64617400002343,6.54922150002342,6.42148400002343,6.29413800002343,6.88505460002343,6.70370440002343,6.78825300002343,7.40192300002343,7.42780000002343,7.72171830002343,7.27937200002343,7.58474060002343,7.49183230002343,7.12476970002343,7.33048870002343,7.52215300002343,5.84155750002343,5.87042430002343,6.27372000002343,6.29128500002343,6.41439700002343,6.60176470002343,6.14047570002343,6.89491000002342,6.79202030002343,6.30444700002343,6.50806800002343,6.61120400002343,6.45897630002343,6.51574750002343,6.56000700002343,7.04088740002343,6.89472700002342,7.08726400002343,6.86742640002343,7.07128140002343,7.12974200002343,6.79892830002343,6.95684240002343,6.98936560002343
Interferon-induced protein 44,7.10760756279992,6.89781891558875,6.14014851222019,7.81408921537363,7.13005175264024,6.84473876601225,7.49459446206306,6.73472284662249,6.78873125882254,7.36989892211033,7.02322260154333,6.90340148678798,7.00110986485903,6.36057235093665,6.72868365980286,7.94066869144627,7.35645876852409,7.61592239252227,7.48086254289355,7.69927648820227,7.17777277455641,7.26798139200982,7.22883250693697,6.95701839968685,6.52510139036457,6.73649790648798,6.50965862059701,7.18339200180108,7.10783019832795,7.04563275821163,7.01933706346778,7.13088349106019,7.16497796952468,7.06154198999335,6.93193849591264,6.79972871213298,7.41912355980022,7.21833242006817,7.30795480316234,7.95690037429491,7.97792575253678,8.28482096259245,7.82216143091016,8.14278193536736,8.04624893890311,7.66923813945417,7.88126399519535,8.07852837261452,6.29479730627981,6.32490160382366,6.7532249715174,6.77275935778959,6.9057061294946,7.09821399617747,6.61798589423572,7.39662348312097,7.30459879257532,6.78070443902838,6.99849063126068,7.09729763032521,6.92193333728605,6.98777087446225,7.03626906235205,7.54348185547162,7.38656907136825,7.59130442941211,7.36514166798539,7.57426828794328,7.64042969158306,7.28937048773371,7.45461380278043,7.48562528004031
Interferon-induced protein 44-like,6.64134387559641,6.43426182150105,5.69108608027693,7.33272531866175,6.66858825511621,6.38994139837417,7.01895965371566,6.27855842499196,6.32503696580266,6.89749774724629,6.55814691925031,6.44357351604048,6.54363642735381,5.91465674878739,6.2766108833719,7.47142371738715,6.89255904871282,7.14800689165525,7.01203460975388,7.22992923735129,6.72081963497084,6.80468484272049,6.76361386998378,6.4914002438844,6.10062674123397,6.31122654025518,6.08235272734368,6.75168626748208,6.67819746667771,6.61920411016926,6.59302980071908,6.70107216771872,6.73413942442438,6.63305228596261,6.50153937830963,6.36958281719801,6.93776342476323,6.73911766443738,6.82250709854735,7.46371112662417,7.4834540350064,7.78868597988822,7.33195518399309,7.64219963513568,7.55031296416657,7.18425947273739,7.38967074229082,7.57811166598584,5.83068694495333,5.87149071624477,6.28649890416235,6.30389201403957,6.43298027083966,6.61945739502923,6.1517786785939,6.90722086959534,6.82368666964659,6.31848719272653,6.52622180739272,6.62318106178236,6.44790161712398,6.51372578143334,6.56149419942962,7.0521824668745,6.90379203364319,7.10386534687286,6.88181488469482,7.08802341480921,7.15471674165532,6.80861135803981,6.97111484441199,7.0002793341362
Interferon-induced protein with tetratricopeptide repeats 1,6.77504250002408,6.56392240002408,5.81574400002408,7.47458800002408,6.80773500002408,6.52649070002408,7.15836100002408,6.41782000002408,6.45863000002408,7.03807540002408,6.69011160002408,6.56941840002408,6.66305160002408,6.03289180002408,6.40118170002408,7.59661630002408,7.01948200002408,7.27007960002408,7.14761540002408,7.35385600002408,6.84981440002408,6.93044570002408,6.88334660002408,6.63090850002408,6.22494500002408,6.43293570002408,6.19409370002408,6.87643300002408,6.80379150002408,6.73546460002408,6.72199300002408,6.82436300002408,6.85712400002408,6.75454600002408,6.62236300002408,6.48274560002408,7.09532100002408,6.88729050002408,6.97332900002408,7.62028030002408,7.63926270002408,7.94602630002408,7.48737800002408,7.80490100002408,7.71091180002408,7.34229600002408,7.54643770002408,7.7366440000241,5.97801970002408,6.01182600002408,6.43315500002408,6.45697300002408,6.59069400002408,6.77563800002408,6.30832530002408,7.06114440002408,6.98737860002408,6.46544400002408,6.67932900002408,6.77095900002408,6.59327100002408,6.66085670002408,6.70890900002408,7.21631860002408,7.06018160002408,7.26309200002408,7.04264700002408,7.24690800002408,7.31315570002408,6.96522300002408,7.12775470002408,7.15463070002408
Interferon-induced protein with tetratricopeptide repeats 3,6.8545070368011,6.64255894671345,5.8859242068821,7.5621826190909,6.88161426631694,6.59756106077234,7.2415033002279,6.48372386759278,6.5387725393814,7.11783052742563,6.76955847371635,6.65607339616385,6.7520020292699,6.1179605456037,6.48029603618032,7.69936440129488,7.11026895465642,7.37590543233793,7.23413815022186,7.45661612669403,6.93974108372008,7.02339031359741,6.98392578695352,6.71144636623319,6.29492160699001,6.50935932842651,6.27499559109186,6.95802379653173,6.88323637411506,6.81980617131562,6.79636147314044,6.90611796851408,6.9399413587531,6.83704241427915,6.70338784519139,6.57001687989893,7.1647008451761,6.96138953228502,7.0488237176784,7.70425353086724,7.72487266000215,8.03201608831407,7.56955745792485,7.88476216567408,7.78875951523808,7.418359352245,7.62878600052274,7.82414181132333,6.0357960165899,6.06988964793111,6.49580458625733,6.51824380768202,6.65060303110583,6.84070975995285,6.36390509968323,7.13106418584473,7.04745956299782,6.53296147749875,6.74544705155881,6.84358134910308,6.67487352579871,6.7380635666419,6.78689347583141,7.29228470608649,7.1384394206688,7.34300730018762,7.11557240481967,7.32673597600015,7.39153318669604,7.04162758784398,7.20700788709128,7.23704733452174
Interferon-induced protein with tetratricopeptide repeats 5,6.70149330002395,6.49546700002395,5.75754360002396,7.38898750002396,6.71756120002395,6.43568370002396,7.07963660002396,6.33020700002395,6.38554500002395,6.95132600002395,6.61310340002396,6.49809030002395,6.59737500002396,5.98198130002395,6.32459900002395,7.52219770002395,6.94203300002395,7.19458000002395,7.06417040002395,7.27770330002395,6.76301960002395,6.85426000002396,6.81638400002397,6.53678370002395,6.13315770002395,6.34329370002395,6.11968200002397,6.78224470002395,6.70814560002395,6.65307140002397,6.62043570002397,6.73263740002395,6.76685000002395,6.66404500002395,6.53707740002396,6.40342470002396,6.99847030002395,6.80824230002397,6.89401630002395,7.53060770002395,7.55585340002395,7.86215300002396,7.40357970002396,7.72078130002395,7.62813200002395,7.24262050002397,7.45258500002397,7.64545200002397,5.90213970002395,5.94223930002396,6.35027500002395,6.36446100002395,6.48865900002395,6.68114400002396,6.21198000002395,6.97744200002395,6.88079400002395,6.37263600002396,6.58045240002395,6.68430040002395,6.51472470002395,6.57470660002395,6.62042950002395,7.10825350002395,6.95838260002395,7.15450950002395,6.93320040002395,7.13918350002395,7.20413060002395,6.86337760002395,7.02109960002395,7.05149200002395
"Interferon-induced, double-stranded RNA-activated protein kinase",7.13238470342038,6.92248673900673,6.16676391229062,7.83432674922892,7.15346864830595,6.86792901273807,7.51752623705859,6.75720864615894,6.81226125957026,7.3923899170114,7.0459890046597,6.9272803755884,7.02913201370228,6.39020516627848,6.75303064604312,7.96752597844382,7.38050119625748,7.64189025656958,7.50591602113919,7.72425799340525,7.20408334705511,7.29303891597748,7.25412311564182,6.98149541155708,6.55195092295192,6.76373129818812,6.53245981440388,7.21315737890196,7.13749991471302,7.07484613484826,7.05106922837737,7.16104996912709,7.19483005468158,7.09238393585899,6.96029821236492,6.82419075496072,7.44678018254494,7.24726923497727,7.33598224834123,7.98553376419314,8.00990484802376,8.32024399415796,7.85446922195494,8.17716341449151,8.08075970317832,7.69778352554362,7.91177757445213,8.10923431583457,6.33509167408258,6.36622976884407,6.78533720658979,6.80382150337719,6.93432434671042,7.12688400561655,6.6502985444037,7.42636320042372,7.33212628953022,6.81600680832212,7.02909555207239,7.13122943172523,6.97300810563113,7.03291600448847,7.08036413265125,7.58292928315932,7.43006168570226,7.6319380944596,7.40520653831916,7.61527724456105,7.68051334078697,7.33340987140479,7.49680296900586,7.52627748578379
Interferon-inducible double-stranded RNA-dependent protein kinase activator A,7.02117411228897,6.81919787490822,6.09538097911322,7.69564781943869,7.04086205175467,6.76642305293927,7.39001750643205,6.65772499441407,6.71370716415428,7.27015336320451,6.93919230199944,6.82883782200719,6.92774662368369,6.31452503759842,6.6606757456386,7.83073448933152,7.26409133619926,7.51663515760354,7.38361881175014,7.5974892422706,7.0924941446094,7.18161145128888,7.14598170191486,6.87324595441704,6.46709434448316,6.67188501535354,6.45476055021704,7.1005944949286,7.02850392222105,6.97162581499927,6.94013906871411,7.05071250431365,7.08411661405686,6.98669854860498,6.86078682988308,6.73512166349018,7.31529578273189,7.12550009931803,7.21277681184263,7.83367382098673,7.85833277675818,8.15392346960791,7.70786872525353,8.01513545015983,7.92230087831524,7.55636874060952,7.76040420338069,7.94935748026741,6.24761328444561,6.28084690879516,6.68536721095147,6.70065154325064,6.82460645836277,7.01227752599346,6.55069602528325,7.30055710005685,7.20908116905699,6.71270576786183,6.91610850982894,7.01516674294901,6.83815952408726,6.89317549905028,6.9403101816288,7.4270570874567,7.27809027794486,7.47335887755282,7.25372922659159,7.45690033379116,7.52067210213442,7.18479342643633,7.34203347861493,7.37327089022059
Interferon-stimulated gene 20 kDa protein,6.91125642169917,6.7042435612143,5.95637367133844,7.61046196315633,6.93601674145042,6.65137833876791,7.29556023591222,6.54081615126695,6.59838347128067,7.16886834362395,6.82775032262089,6.71359058693649,6.81684671480499,6.18837004084034,6.54262812118797,7.75419278628905,7.16929258479392,7.42959725702805,7.29249327691206,7.51147515060562,6.99376655615758,7.08145373158834,7.04191052130754,6.77035275714609,6.35304846273276,6.5639023737714,6.33777032968408,7.00785052208733,6.93307703134683,6.87334114926201,6.84521137019953,6.95772089919389,6.99175443066718,6.88822892902039,6.75734761628082,6.62497816920365,7.21907004077229,7.02315433035485,7.10947217538346,7.75670226519544,7.78061992469388,8.08683611742168,7.62722527456174,7.94093123341788,7.84536475715026,7.46812085566735,7.67981283379187,7.87478449803748,6.10503788221015,6.14354424466149,6.56172773015223,6.57957511018711,6.70869440323683,6.90180750222262,6.4245660981215,7.19620254645992,7.10459134479328,6.5920484036629,6.80323244673462,6.90430013473108,6.7356328674441,6.79527582118006,6.84425235934601,7.34596001691423,7.19177062335276,7.39422572187554,7.16730655613814,7.37805642963492,7.44321834726429,7.09341824141695,7.25675836407513,7.28854160815106
